1647,"{5.96291315960559*^8}"
1648,"{5.96086771633655*^8}"
1649,"{5.958822736809375*^8}"
1650,"{5.956778220971943*^8}"
1651,"{5.954734168772126*^8}"
1652,"{5.952690580157797*^8}"
1653,"{5.950647455076829*^8}"
1654,"{5.948604793477098*^8}"
1655,"{5.946562595306476*^8}"
1656,"{5.944520860512836*^8}"
1657,"{5.942479589044054*^8}"
1658,"{5.940438780848001*^8}"
1659,"{5.938398435872552*^8}"
1660,"{5.93635855406558*^8}"
1661,"{5.93431913537496*^8}"
1662,"{5.932280179748564*^8}"
1663,"{5.930241687134266*^8}"
1664,"{5.928203657479941*^8}"
1665,"{5.92616609073346*^8}"
1666,"{5.9241289868427*^8}"
1667,"{5.922092345755532*^8}"
1668,"{5.92005616741983*^8}"
1669,"{5.918020451783469*^8}"
1670,"{5.915985198794321*^8}"
1671,"{5.913950408400261*^8}"
1672,"{5.911916080549161*^8}"
1673,"{5.909882215188897*^8}"
1674,"{5.90784881226734*^8}"
1675,"{5.905815871732366*^8}"
1676,"{5.903783393531847*^8}"
1677,"{5.901751377613658*^8}"
1678,"{5.89971982392567*^8}"
1679,"{5.89768873241576*^8}"
1680,"{5.8956581030318*^8}"
1681,"{5.893627935721662*^8}"
1682,"{5.891598230433223*^8}"
1683,"{5.889568987114354*^8}"
1684,"{5.887540205712931*^8}"
1685,"{5.885511886176825*^8}"
1686,"{5.883484028453912*^8}"
1687,"{5.881456632492063*^8}"
1688,"{5.879429698239154*^8}"
1689,"{5.877403225643058*^8}"
1690,"{5.875377214651647*^8}"
1691,"{5.873351665212797*^8}"
1692,"{5.871326577274381*^8}"
1693,"{5.869301950784272*^8}"
1694,"{5.867277785690343*^8}"
1695,"{5.86525408194047*^8}"
1696,"{5.863230839482524*^8}"
1697,"{5.861208058264381*^8}"
1698,"{5.859185738233913*^8}"
1699,"{5.857163879338994*^8}"
1700,"{5.855142481527498*^8}"
1701,"{5.853121544747298*^8}"
1702,"{5.851101068946267*^8}"
1703,"{5.849081054072281*^8}"
1704,"{5.847061500073211*^8}"
1705,"{5.845042406896933*^8}"
1706,"{5.84302377449132*^8}"
1707,"{5.841005602804244*^8}"
1708,"{5.83898789178358*^8}"
1709,"{5.836970641377201*^8}"
1710,"{5.834953851532983*^8}"
1711,"{5.832937522198795*^8}"
1712,"{5.830921653322515*^8}"
1713,"{5.828906244852015*^8}"
1714,"{5.826891296735168*^8}"
1715,"{5.824876808919848*^8}"
1716,"{5.822862781353929*^8}"
1717,"{5.820849213985285*^8}"
1718,"{5.818836106761788*^8}"
1719,"{5.816823459631314*^8}"
1720,"{5.814811272541735*^8}"
1721,"{5.812799545440924*^8}"
1722,"{5.810788278276757*^8}"
1723,"{5.808777470997106*^8}"
1724,"{5.806767123549844*^8}"
1725,"{5.804757235882846*^8}"
1726,"{5.802747807943985*^8}"
1727,"{5.800738839681137*^8}"
1728,"{5.79873033104217*^8}"
1729,"{5.796722281974963*^8}"
1730,"{5.794714692427387*^8}"
1731,"{5.792707562347317*^8}"
1732,"{5.790700891682626*^8}"
1733,"{5.788694680381187*^8}"
1734,"{5.786688928390875*^8}"
1735,"{5.784683635659561*^8}"
1736,"{5.782678802135123*^8}"
1737,"{5.78067442776543*^8}"
1738,"{5.778670512498358*^8}"
1739,"{5.776667056281782*^8}"
1740,"{5.774664059063573*^8}"
1741,"{5.772661520791606*^8}"
1742,"{5.770659441413754*^8}"
1743,"{5.76865782087789*^8}"
1744,"{5.76665665913189*^8}"
1745,"{5.764655956123626*^8}"
1746,"{5.762655711800971*^8}"
1747,"{5.760655926111801*^8}"
1748,"{5.758656599003986*^8}"
1749,"{5.756657730425403*^8}"
1750,"{5.754659320323924*^8}"
1751,"{5.752661368647423*^8}"
1752,"{5.750663875343773*^8}"
1753,"{5.74866684036085*^8}"
1754,"{5.746670263646525*^8}"
1755,"{5.744674145148672*^8}"
1756,"{5.742678484815165*^8}"
1757,"{5.740683282593879*^8}"
1758,"{5.738688538432685*^8}"
1759,"{5.736694252279459*^8}"
1760,"{5.734700424082073*^8}"
1761,"{5.732707053788402*^8}"
1762,"{5.730714141346319*^8}"
1763,"{5.728721686703696*^8}"
1764,"{5.72672968980841*^8}"
1765,"{5.724738150608332*^8}"
1766,"{5.722747069051337*^8}"
1767,"{5.720756445085298*^8}"
1768,"{5.718766278658088*^8}"
1769,"{5.716776569717582*^8}"
1770,"{5.714787318211653*^8}"
1771,"{5.712798524088174*^8}"
1772,"{5.710810187295021*^8}"
1773,"{5.708822307780064*^8}"
1774,"{5.706834885491179*^8}"
1775,"{5.70484792037624*^8}"
1776,"{5.702861412383119*^8}"
1777,"{5.70087536145969*^8}"
1778,"{5.698889767553828*^8}"
1779,"{5.696904630613406*^8}"
1780,"{5.694919950586296*^8}"
1781,"{5.692935727420374*^8}"
1782,"{5.690951961063513*^8}"
1783,"{5.688968651463585*^8}"
1784,"{5.686985798568465*^8}"
1785,"{5.685003402326027*^8}"
1786,"{5.683021462684144*^8}"
1787,"{5.681039979590689*^8}"
1788,"{5.679058952993537*^8}"
1789,"{5.677078382840562*^8}"
1790,"{5.675098269079635*^8}"
1791,"{5.673118611658633*^8}"
1792,"{5.671139410525427*^8}"
1793,"{5.669160665627891*^8}"
1794,"{5.667182376913899*^8}"
1795,"{5.665204544331326*^8}"
1796,"{5.663227167828044*^8}"
1797,"{5.661250247351928*^8}"
1798,"{5.65927378285085*^8}"
1799,"{5.657297774272683*^8}"
1800,"{5.655322221565304*^8}"
1801,"{5.653347124676583*^8}"
1802,"{5.651372483554395*^8}"
1803,"{5.649398298146616*^8}"
1804,"{5.647424568401116*^8}"
1805,"{5.645451294265771*^8}"
1806,"{5.643478475688453*^8}"
1807,"{5.641506112617036*^8}"
1808,"{5.639534204999396*^8}"
1809,"{5.637562752783402*^8}"
1810,"{5.635591755916933*^8}"
1811,"{5.633621214347858*^8}"
1812,"{5.631651128024054*^8}"
1813,"{5.629681496893392*^8}"
1814,"{5.627712320903747*^8}"
1815,"{5.625743600002992*^8}"
1816,"{5.623775334139003*^8}"
1817,"{5.621807523259662*^8}"
1818,"{5.619840167312999*^8}"
1819,"{5.617873266246929*^8}"
1820,"{5.615906820009326*^8}"
1821,"{5.613940828548064*^8}"
1822,"{5.611975291811019*^8}"
1823,"{5.610010209746064*^8}"
1824,"{5.608045582301072*^8}"
1825,"{5.606081409423918*^8}"
1826,"{5.604117691062475*^8}"
1827,"{5.602154427164619*^8}"
1828,"{5.600191617678223*^8}"
1829,"{5.598229262551161*^8}"
1830,"{5.596267361731308*^8}"
1831,"{5.594305915166535*^8}"
1832,"{5.59234492280472*^8}"
1833,"{5.590384384593737*^8}"
1834,"{5.588424300481457*^8}"
1835,"{5.586464670415756*^8}"
1836,"{5.584505494344507*^8}"
1837,"{5.582546772215586*^8}"
1838,"{5.580588503976865*^8}"
1839,"{5.578630689576219*^8}"
1840,"{5.576673328961523*^8}"
1841,"{5.574716422080648*^8}"
1842,"{5.572759968881472*^8}"
1843,"{5.570803969311867*^8}"
1844,"{5.568848423319708*^8}"
1845,"{5.566893330852867*^8}"
1846,"{5.564938691859221*^8}"
1847,"{5.562984506286641*^8}"
1848,"{5.561030774083004*^8}"
1849,"{5.559077495196183*^8}"
1850,"{5.557124669574051*^8}"
1851,"{5.555172297164483*^8}"
1852,"{5.553220377915353*^8}"
1853,"{5.551268911774535*^8}"
1854,"{5.549317898689904*^8}"
1855,"{5.547367338609332*^8}"
1856,"{5.545417231480695*^8}"
1857,"{5.543467577251866*^8}"
1858,"{5.54151837587072*^8}"
1859,"{5.53956962728513*^8}"
1860,"{5.537621331442971*^8}"
1861,"{5.535673488292117*^8}"
1862,"{5.533726097780441*^8}"
1863,"{5.531779159855819*^8}"
1864,"{5.529832674466122*^8}"
1865,"{5.527886641559229*^8}"
1866,"{5.525941061083008*^8}"
1867,"{5.523995932985338*^8}"
1868,"{5.522051257214091*^8}"
1869,"{5.520107033717141*^8}"
1870,"{5.518163262442362*^8}"
1871,"{5.51621994333763*^8}"
1872,"{5.514277076350816*^8}"
1873,"{5.512334661429796*^8}"
1874,"{5.510392698522445*^8}"
1875,"{5.508451187576635*^8}"
1876,"{5.50651012854024*^8}"
1877,"{5.504569521361136*^8}"
1878,"{5.502629365987196*^8}"
1879,"{5.500689662366294*^8}"
1880,"{5.498750410446304*^8}"
1881,"{5.4968116101751*^8}"
1882,"{5.494873261500558*^8}"
1883,"{5.492935364370549*^8}"
1884,"{5.490997918732948*^8}"
1885,"{5.489060924535631*^8}"
1886,"{5.48712438172647*^8}"
1887,"{5.485188290253339*^8}"
1888,"{5.483252650064114*^8}"
1889,"{5.481317461106668*^8}"
1890,"{5.479382723328874*^8}"
1891,"{5.477448436678607*^8}"
1892,"{5.475514601103742*^8}"
1893,"{5.473581216552153*^8}"
1894,"{5.471648282971711*^8}"
1895,"{5.469715800310295*^8}"
1896,"{5.467783768515775*^8}"
1897,"{5.465852187536026*^8}"
1898,"{5.463921057318923*^8}"
1899,"{5.46199037781234*^8}"
1900,"{5.460060148964152*^8}"
1901,"{5.458130370722231*^8}"
1902,"{5.456201043034451*^8}"
1903,"{5.454272165848688*^8}"
1904,"{5.452343739112815*^8}"
1905,"{5.450415762774706*^8}"
1906,"{5.448488236782235*^8}"
1907,"{5.446561161083276*^8}"
1908,"{5.444634535625705*^8}"
1909,"{5.442708360357393*^8}"
1910,"{5.440782635226216*^8}"
1911,"{5.438857360180048*^8}"
1912,"{5.436932535166762*^8}"
1913,"{5.435008160134233*^8}"
1914,"{5.433084235030335*^8}"
1915,"{5.431160759802942*^8}"
1916,"{5.429237734399929*^8}"
1917,"{5.427315158769168*^8}"
1918,"{5.425393032858534*^8}"
1919,"{5.423471356615902*^8}"
1920,"{5.421550129989145*^8}"
1921,"{5.419629352926137*^8}"
1922,"{5.417709025374753*^8}"
1923,"{5.415789147282867*^8}"
1924,"{5.413869718598353*^8}"
1925,"{5.411950739269084*^8}"
1926,"{5.410032209242935*^8}"
1927,"{5.408114128467779*^8}"
1928,"{5.406196496891493*^8}"
1929,"{5.404279314461948*^8}"
1930,"{5.402362581127019*^8}"
1931,"{5.40044629683458*^8}"
1932,"{5.398530461532506*^8}"
1933,"{5.396615075168669*^8}"
1934,"{5.394700137690946*^8}"
1935,"{5.392785649047209*^8}"
1936,"{5.390871609185333*^8}"
1937,"{5.388958018053191*^8}"
1938,"{5.387044875598658*^8}"
1939,"{5.385132181769608*^8}"
1940,"{5.383219936513915*^8}"
1941,"{5.381308139779453*^8}"
1942,"{5.379396791514096*^8}"
1943,"{5.377485891665719*^8}"
1944,"{5.375575440182195*^8}"
1945,"{5.373665437011397*^8}"
1946,"{5.371755882101201*^8}"
1947,"{5.369846775399481*^8}"
1948,"{5.3679381168541104*^8}"
1949,"{5.366029906412963*^8}"
1950,"{5.3641221440239143*^8}"
1951,"{5.362214829634837*^8}"
1952,"{5.360307963193605*^8}"
1953,"{5.358401544648093*^8}"
1954,"{5.3564955739461756*^8}"
1955,"{5.354590051035726*^8}"
1956,"{5.352684975864619*^8}"
1957,"{5.350780348380728*^8}"
1958,"{5.3488761685319275*^8}"
1959,"{5.346972436266091*^8}"
1960,"{5.345069151531093*^8}"
1961,"{5.343166314274808*^8}"
1962,"{5.34126392444511*^8}"
1963,"{5.3393619819898725*^8}"
1964,"{5.3374604868569696*^8}"
1965,"{5.335559438994276*^8}"
1966,"{5.333658838349665*^8}"
1967,"{5.331758684871011*^8}"
1968,"{5.3298589785061884*^8}"
1969,"{5.327959719203071*^8}"
1970,"{5.3260609069095325*^8}"
1971,"{5.324162541573448*^8}"
1972,"{5.3222646231426907*^8}"
1973,"{5.320367151565135*^8}"
1974,"{5.318470126788655*^8}"
1975,"{5.3165735487611246*^8}"
1976,"{5.3146774174304175*^8}"
1977,"{5.312781732744409*^8}"
1978,"{5.310886494650972*^8}"
1979,"{5.308991703097981*^8}"
1980,"{5.30709735803331*^8}"
1981,"{5.305203459404834*^8}"
1982,"{5.303310007160426*^8}"
1983,"{5.30141700124796*^8}"
1984,"{5.29952444161531*^8}"
1985,"{5.2976323282103515*^8}"
1986,"{5.2957406609809566*^8}"
1987,"{5.293849439875001*^8}"
1988,"{5.2919586648403573*^8}"
1989,"{5.2900683358249015*^8}"
1990,"{5.288178452776506*^8}"
1991,"{5.2862890156430453*^8}"
1992,"{5.284400024372394*^8}"
1993,"{5.2825114789124256*^8}"
1994,"{5.2806233792110145*^8}"
1995,"{5.2787357252160347*^8}"
1996,"{5.27684851687536*^8}"
1997,"{5.274961754136865*^8}"
1998,"{5.2730754369484234*^8}"
1999,"{5.27118956525791*^8}"
2000,"{5.2693041390131974*^8}"
2001,"{5.267419158162161*^8}"
2002,"{5.2655346226526743*^8}"
2003,"{5.2636505324326116*^8}"
2004,"{5.261766887449846*^8}"
2005,"{5.259883687652254*^8}"
2006,"{5.258000932987708*^8}"
2007,"{5.256118623404081*^8}"
2008,"{5.254236758849249*^8}"
2009,"{5.252355339271085*^8}"
2010,"{5.250474364617464*^8}"
2011,"{5.2485938348362595*^8}"
2012,"{5.246713749875346*^8}"
2013,"{5.2448341096825963*^8}"
2014,"{5.2429549142058855*^8}"
2015,"{5.241076163393088*^8}"
2016,"{5.239197857192077*^8}"
2017,"{5.237319995550727*^8}"
2018,"{5.2354425784169126*^8}"
2019,"{5.2335656057385075*^8}"
2020,"{5.231689077463385*^8}"
2021,"{5.2298129935394204*^8}"
2022,"{5.227937353914487*^8}"
2023,"{5.2260621585364586*^8}"
2024,"{5.2241874073532104*^8}"
2025,"{5.2223131003126156*^8}"
2026,"{5.220439237362548*^8}"
2027,"{5.218565818450883*^8}"
2028,"{5.216692843525494*^8}"
2029,"{5.214820312534254*^8}"
2030,"{5.212948225425039*^8}"
2031,"{5.211076582145722*^8}"
2032,"{5.2092053826441765*^8}"
2033,"{5.207334626868278*^8}"
2034,"{5.205464314765899*^8}"
2035,"{5.203594446284915*^8}"
2036,"{5.2017250213732*^8}"
2037,"{5.199856039978627*^8}"
2038,"{5.1979875020490706*^8}"
2039,"{5.196119407532405*^8}"
2040,"{5.194251756376505*^8}"
2041,"{5.192384548529243*^8}"
2042,"{5.1905177839384943*^8}"
2043,"{5.1886514625521326*^8}"
2044,"{5.186785584318032*^8}"
2045,"{5.1849201491840667*^8}"
2046,"{5.183055157098111*^8}"
2047,"{5.181190608008038*^8}"
2048,"{5.1793265018617225*^8}"
2049,"{5.177462838607039*^8}"
2050,"{5.175599618191861*^8}"
2051,"{5.1737368405640626*^8}"
2052,"{5.171874505671518*^8}"
2053,"{5.170012613462101*^8}"
2054,"{5.1681511638836867*^8}"
2055,"{5.166290156884148*^8}"
2056,"{5.1644295924113595*^8}"
2057,"{5.162569470413195*^8}"
2058,"{5.160709790837529*^8}"
2059,"{5.1588505536322343*^8}"
2060,"{5.156991758745187*^8}"
2061,"{5.15513340612426*^8}"
2062,"{5.1532754957173276*^8}"
2063,"{5.1514180274722636*^8}"
2064,"{5.149561001336943*^8}"
2065,"{5.1477044172592384*^8}"
2066,"{5.145848275187025*^8}"
2067,"{5.1439925750681764*^8}"
2068,"{5.142137316850567*^8}"
2069,"{5.1402825004820704*^8}"
2070,"{5.138428125910561*^8}"
2071,"{5.1365741930839133*^8}"
2072,"{5.134720701950001*^8}"
2073,"{5.132867652456698*^8}"
2074,"{5.1310150445518786*^8}"
2075,"{5.129162878183416*^8}"
2076,"{5.127311153299186*^8}"
2077,"{5.1254598698470616*^8}"
2078,"{5.123609027774917*^8}"
2079,"{5.1217586270306265*^8}"
2080,"{5.1199086675620633*^8}"
2081,"{5.1180591493171024*^8}"
2082,"{5.116210072243618*^8}"
2083,"{5.1143614362894833*^8}"
2084,"{5.1125132414025736*^8}"
2085,"{5.1106654875307614*^8}"
2086,"{5.1088181746219224*^8}"
2087,"{5.10697130262393*^8}"
2088,"{5.1051248714846575*^8}"
2089,"{5.10327888115198*^8}"
2090,"{5.101433331573771*^8}"
2091,"{5.0995882226979053*^8}"
2092,"{5.097743554472257*^8}"
2093,"{5.095899326844699*^8}"
2094,"{5.094055539763106*^8}"
2095,"{5.092212193175352*^8}"
2096,"{5.0903692870293117*^8}"
2097,"{5.088526821272859*^8}"
2098,"{5.086684795853867*^8}"
2099,"{5.084843210720211*^8}"
2100,"{5.083002065819764*^8}"
2101,"{5.081161361100401*^8}"
2102,"{5.079321096509996*^8}"
2103,"{5.077481271996423*^8}"
2104,"{5.0756418875075555*^8}"
2105,"{5.0738029429912674*^8}"
2106,"{5.0719644383954334*^8}"
2107,"{5.0701263736679286*^8}"
2108,"{5.068288748756625*^8}"
2109,"{5.066451563609398*^8}"
2110,"{5.0646148181741214*^8}"
2111,"{5.062778512398669*^8}"
2112,"{5.060942646230916*^8}"
2113,"{5.059107219618734*^8}"
2114,"{5.05727223251*^8}"
2115,"{5.055437684852586*^8}"
2116,"{5.053603576594367*^8}"
2117,"{5.051769907683217*^8}"
2118,"{5.04993667806701*^8}"
2119,"{5.04810388769362*^8}"
2120,"{5.046271536510921*^8}"
2121,"{5.0444396244667876*^8}"
2122,"{5.042608151509093*^8}"
2123,"{5.0407771175857127*^8}"
2124,"{5.038946522644519*^8}"
2125,"{5.0371163666333866*^8}"
2126,"{5.0352866495001906*^8}"
2127,"{5.033457371192804*^8}"
2128,"{5.031628531659101*^8}"
2129,"{5.029800130846956*^8}"
2130,"{5.027972168704243*^8}"
2131,"{5.0261446451788354*^8}"
2132,"{5.024317560218609*^8}"
2133,"{5.022490913771436*^8}"
2134,"{5.020664705785191*^8}"
2135,"{5.018838936207749*^8}"
2136,"{5.0170136049869835*^8}"
2137,"{5.015188712070768*^8}"
2138,"{5.013364257406977*^8}"
2139,"{5.0115402409434843*^8}"
2140,"{5.0097166626281655*^8}"
2141,"{5.0078935224088925*^8}"
2142,"{5.0060708202335405*^8}"
2143,"{5.0042485560499835*^8}"
2144,"{5.002426729806096*^8}"
2145,"{5.000605341449751*^8}"
2146,"{4.9987843909288234*^8}"
2147,"{4.9969638781911874*^8}"
2148,"{4.9951438031847167*^8}"
2149,"{4.9933241658572847*^8}"
2150,"{4.991504966156767*^8}"
2151,"{4.9896862040310365*^8}"
2152,"{4.9878678794279677*^8}"
2153,"{4.9860499922954345*^8}"
2154,"{4.9842325425813115*^8}"
2155,"{4.982415530233472*^8}"
2156,"{4.9805989551997906*^8}"
2157,"{4.978782817428142*^8}"
2158,"{4.9769671168663985*^8}"
2159,"{4.9751518534624356*^8}"
2160,"{4.9733370271641266*^8}"
2161,"{4.9715226379193467*^8}"
2162,"{4.9697086856759685*^8}"
2163,"{4.967895170381867*^8}"
2164,"{4.966082091984917*^8}"
2165,"{4.964269450432991*^8}"
2166,"{4.9624572456739634*^8}"
2167,"{4.9606454776557094*^8}"
2168,"{4.958834146326102*^8}"
2169,"{4.957023251633015*^8}"
2170,"{4.955212793524324*^8}"
2171,"{4.953402771947902*^8}"
2172,"{4.951593186851623*^8}"
2173,"{4.949784038183361*^8}"
2174,"{4.947975325890991*^8}"
2175,"{4.9461670499223864*^8}"
2176,"{4.944359210225421*^8}"
2177,"{4.9425518067479694*^8}"
2178,"{4.9407448394379056*^8}"
2179,"{4.9389383082431036*^8}"
2180,"{4.9371322131114376*^8}"
2181,"{4.9353265539907813*^8}"
2182,"{4.933521330829009*^8}"
2183,"{4.9317165435739946*^8}"
2184,"{4.929912192173613*^8}"
2185,"{4.928108276575737*^8}"
2186,"{4.926304796728242*^8}"
2187,"{4.924501752579001*^8}"
2188,"{4.9226991440758884*^8}"
2189,"{4.920896971166779*^8}"
2190,"{4.919095233799546*^8}"
2191,"{4.917293931922063*^8}"
2192,"{4.915493065482206*^8}"
2193,"{4.9136926344278467*^8}"
2194,"{4.911892638706861*^8}"
2195,"{4.9100930782671225*^8}"
2196,"{4.908293953056505*^8}"
2197,"{4.906495263022883*^8}"
2198,"{4.9046970081141293*^8}"
2199,"{4.9028991882781196*^8}"
2200,"{4.9011018034627277*^8}"
2201,"{4.899304853615827*^8}"
2202,"{4.897508338685292*^8}"
2203,"{4.895712258618997*^8}"
2204,"{4.893916613364815*^8}"
2205,"{4.892121402870621*^8}"
2206,"{4.890326627084289*^8}"
2207,"{4.8885322859536934*^8}"
2208,"{4.8867383794267076*^8}"
2209,"{4.884944907451206*^8}"
2210,"{4.8831518699750626*^8}"
2211,"{4.881359266946151*^8}"
2212,"{4.879567098312347*^8}"
2213,"{4.8777753640215224*^8}"
2214,"{4.875984064021553*^8}"
2215,"{4.874193198260312*^8}"
2216,"{4.8724027666856736*^8}"
2217,"{4.870612769245512*^8}"
2218,"{4.8688232058877015*^8}"
2219,"{4.867034076560116*^8}"
2220,"{4.865245381210629*^8}"
2221,"{4.8634571197871155*^8}"
2222,"{4.861669292237449*^8}"
2223,"{4.8598818985095036*^8}"
2224,"{4.858094938551154*^8}"
2225,"{4.8563084123102736*^8}"
2226,"{4.8545223197347367*^8}"
2227,"{4.852736660772418*^8}"
2228,"{4.8509514353711903*^8}"
2229,"{4.849166643478928*^8}"
2230,"{4.847382285043506*^8}"
2231,"{4.845598360012798*^8}"
2232,"{4.843814868334678*^8}"
2233,"{4.842031809957019*^8}"
2234,"{4.840249184827697*^8}"
2235,"{4.838466992894586*^8}"
2236,"{4.836685234105558*^8}"
2237,"{4.8349039084084886*^8}"
2238,"{4.833123015751252*^8}"
2239,"{4.831342556081722*^8}"
2240,"{4.8295625293477726*^8}"
2241,"{4.8277829354972774*^8}"
2242,"{4.826003774478111*^8}"
2243,"{4.8242250462381476*^8}"
2244,"{4.8224467507252616*^8}"
2245,"{4.820668887887326*^8}"
2246,"{4.8188914576722157*^8}"
2247,"{4.8171144600278044*^8}"
2248,"{4.8153378949019665*^8}"
2249,"{4.813561762242576*^8}"
2250,"{4.8117860619975066*^8}"
2251,"{4.8100107941146326*^8}"
2252,"{4.8082359585418284*^8}"
2253,"{4.806461555226968*^8}"
2254,"{4.804687584117925*^8}"
2255,"{4.802914045162574*^8}"
2256,"{4.801140938308789*^8}"
2257,"{4.799368263504444*^8}"
2258,"{4.7975960206974125*^8}"
2259,"{4.795824209835569*^8}"
2260,"{4.7940528308667886*^8}"
2261,"{4.7922818837389433*^8}"
2262,"{4.790511368399909*^8}"
2263,"{4.7887412847975594*^8}"
2264,"{4.7869716328797674*^8}"
2265,"{4.785202412594409*^8}"
2266,"{4.783433623889357*^8}"
2267,"{4.7816652667124856*^8}"
2268,"{4.7798973410116684*^8}"
2269,"{4.7781298467347807*^8}"
2270,"{4.776362783829696*^8}"
2271,"{4.774596152244288*^8}"
2272,"{4.7728299519264317*^8}"
2273,"{4.771064182824*^8}"
2274,"{4.7692988448848677*^8}"
2275,"{4.767533938056909*^8}"
2276,"{4.7657694622879976*^8}"
2277,"{4.764005417526008*^8}"
2278,"{4.7622418037188137*^8}"
2279,"{4.760478620814289*^8}"
2280,"{4.758715868760308*^8}"
2281,"{4.756953547504745*^8}"
2282,"{4.755191656995474*^8}"
2283,"{4.753430197180369*^8}"
2284,"{4.751669168007304*^8}"
2285,"{4.7499085694241536*^8}"
2286,"{4.748148401378791*^8}"
2287,"{4.74638866381909*^8}"
2288,"{4.744629356692927*^8}"
2289,"{4.742870479948173*^8}"
2290,"{4.741112033532704*^8}"
2291,"{4.739354017394394*^8}"
2292,"{4.7375964314811164*^8}"
2293,"{4.7358392757407457*^8}"
2294,"{4.734082550121156*^8}"
2295,"{4.732326254570221*^8}"
2296,"{4.730570389035815*^8}"
2297,"{4.728814953465812*^8}"
2298,"{4.727059947808086*^8}"
2299,"{4.7253053720105124*^8}"
2300,"{4.723551226020963*^8}"
2301,"{4.7217975097873133*^8}"
2302,"{4.7200442232574373*^8}"
2303,"{4.7182913663792086*^8}"
2304,"{4.7165389391005015*^8}"
2305,"{4.71478694136919*^8}"
2306,"{4.713035373133149*^8}"
2307,"{4.7112842343402517*^8}"
2308,"{4.709533524938372*^8}"
2309,"{4.7077832448753846*^8}"
2310,"{4.7060333940991634*^8}"
2311,"{4.7042839725575817*^8}"
2312,"{4.702534980198515*^8}"
2313,"{4.700786416969837*^8}"
2314,"{4.6990382828194207*^8}"
2315,"{4.697290577695141*^8}"
2316,"{4.695543301544872*^8}"
2317,"{4.693796454316488*^8}"
2318,"{4.692050035957862*^8}"
2319,"{4.690304046416869*^8}"
2320,"{4.6885584856413835*^8}"
2321,"{4.686813353579279*^8}"
2322,"{4.685068650178429*^8}"
2323,"{4.6833243753867084*^8}"
2324,"{4.6815805291519916*^8}"
2325,"{4.6798371114221513*^8}"
2326,"{4.6780941221450627*^8}"
2327,"{4.676351561268599*^8}"
2328,"{4.674609428740636*^8}"
2329,"{4.6728677245090455*^8}"
2330,"{4.6711264485217035*^8}"
2331,"{4.669385600726483*^8}"
2332,"{4.667645181071258*^8}"
2333,"{4.6659051895039034*^8}"
2334,"{4.6641656259722924*^8}"
2335,"{4.6624264904243004*^8}"
2336,"{4.6606877828077996*^8}"
2337,"{4.6589495030706656*^8}"
2338,"{4.657211651160772*^8}"
2339,"{4.655474227025992*^8}"
2340,"{4.6537372306142014*^8}"
2341,"{4.6520006618732727*^8}"
2342,"{4.650264520751081*^8}"
2343,"{4.6485288071955*^8}"
2344,"{4.6467935211544037*^8}"
2345,"{4.645058662575667*^8}"
2346,"{4.643324231407162*^8}"
2347,"{4.641590227596765*^8}"
2348,"{4.6398566510923487*^8}"
2349,"{4.6381235018417877*^8}"
2350,"{4.636390779792956*^8}"
2351,"{4.634658484893728*^8}"
2352,"{4.6329266170919764*^8}"
2353,"{4.6311951763355774*^8}"
2354,"{4.6294641625724036*^8}"
2355,"{4.6277335757503295*^8}"
2356,"{4.626003415817229*^8}"
2357,"{4.6242736827209765*^8}"
2358,"{4.622544376409446*^8}"
2359,"{4.620815496830511*^8}"
2360,"{4.619087043932047*^8}"
2361,"{4.617359017661926*^8}"
2362,"{4.615631417968024*^8}"
2363,"{4.6139042447982144*^8}"
2364,"{4.612177498100371*^8}"
2365,"{4.6104511778223675*^8}"
2366,"{4.6087252839120793*^8}"
2367,"{4.6069998163173795*^8}"
2368,"{4.605274774986142*^8}"
2369,"{4.603550159866242*^8}"
2370,"{4.601825970905552*^8}"
2371,"{4.6001022080519474*^8}"
2372,"{4.598378871253302*^8}"
2373,"{4.5966559604574895*^8}"
2374,"{4.594933475612384*^8}"
2375,"{4.59321141666586*^8}"
2376,"{4.591489783565791*^8}"
2377,"{4.589768576260052*^8}"
2378,"{4.588047794696516*^8}"
2379,"{4.5863274388230574*^8}"
2380,"{4.584607508587551*^8}"
2381,"{4.58288800393787*^8}"
2382,"{4.581168924821889*^8}"
2383,"{4.579450271187482*^8}"
2384,"{4.577732042982522*^8}"
2385,"{4.576014240154885*^8}"
2386,"{4.574296862652444*^8}"
2387,"{4.572579910423073*^8}"
2388,"{4.5708633834146464*^8}"
2389,"{4.5691472815750384*^8}"
2390,"{4.5674316048521227*^8}"
2391,"{4.565716353193773*^8}"
2392,"{4.5640015265478647*^8}"
2393,"{4.5622871248622704*^8}"
2394,"{4.560573148084865*^8}"
2395,"{4.5588595961635226*^8}"
2396,"{4.557146469046117*^8}"
2397,"{4.5554337666805226*^8}"
2398,"{4.553721489014613*^8}"
2399,"{4.5520096359962624*^8}"
2400,"{4.5502982075733453*^8}"
2401,"{4.5485872036937356*^8}"
2402,"{4.5468766243053067*^8}"
2403,"{4.5451664693559337*^8}"
2404,"{4.5434567387934905*^8}"
2405,"{4.5417474325658506*^8}"
2406,"{4.5400385506208885*^8}"
2407,"{4.538330092906478*^8}"
2408,"{4.536622059370493*^8}"
2409,"{4.534914449960809*^8}"
2410,"{4.5332072646252984*^8}"
2411,"{4.5315005033118355*^8}"
2412,"{4.5297941659682953*^8}"
